chrBase	chr	base	strand	coverage	freqC	freqT
chr21.47423283	chr21	47423283	R	114	86.84	13.16
chr21.47423296	chr21	47423296	R	111	99.10	0.90
chr21.47423301	chr21	47423301	R	119	94.96	5.04
chr21.47423309	chr21	47423309	R	115	100.00	0.00
chr21.47423321	chr21	47423321	R	112	76.79	23.21
chr21.47423854	chr21	47423854	R	14	100.00	0.00
chr21.47423881	chr21	47423881	R	11	100.00	0.00
chr21.47423883	chr21	47423883	R	13	0.00	100.00
chr21.47424005	chr21	47424005	R	18	94.44	5.56
chr21.47424015	chr21	47424015	R	21	80.95	19.05
chr21.47424029	chr21	47424029	R	21	100.00	0.00
chr21.47424073	chr21	47424073	R	11	90.91	9.09
chr21.47424102	chr21	47424102	R	10	100.00	0.00
chr21.47424132	chr21	47424132	R	11	0.00	100.00
chr21.47424207	chr21	47424207	R	12	83.33	16.67
chr21.47424270	chr21	47424270	R	12	100.00	0.00
chr21.47425512	chr21	47425512	F	22	100.00	0.00
chr21.47425521	chr21	47425521	F	23	91.30	8.70
chr21.47425537	chr21	47425537	F	23	0.00	100.00
chr21.47425557	chr21	47425557	F	40	60.00	40.00
chr21.47425561	chr21	47425561	F	44	90.91	9.09
chr21.47425596	chr21	47425596	F	39	97.44	2.56
chr21.47425599	chr21	47425599	F	45	75.56	24.44
chr21.47425637	chr21	47425637	F	22	100.00	0.00
chr21.47425646	chr21	47425646	F	12	100.00	0.00
chr21.47425649	chr21	47425649	F	12	100.00	0.00
chr21.47425679	chr21	47425679	F	10	90.00	10.00
chr21.47425684	chr21	47425684	F	11	100.00	0.00
chr21.47425688	chr21	47425688	F	11	100.00	0.00
chr21.47425693	chr21	47425693	F	12	100.00	0.00
chr21.47425720	chr21	47425720	F	21	80.95	19.05
chr21.47425748	chr21	47425748	F	12	75.00	25.00
chr21.47425760	chr21	47425760	F	12	100.00	0.00
chr21.47425768	chr21	47425768	F	11	54.55	45.45
chr21.47425795	chr21	47425795	F	12	100.00	0.00
chr21.47425522	chr21	47425522	R	26	100.00	0.00
chr21.47425538	chr21	47425538	R	24	95.83	4.17
chr21.47425558	chr21	47425558	R	48	85.42	14.58
chr21.47425562	chr21	47425562	R	47	85.11	14.89
chr21.47425597	chr21	47425597	R	51	0.00	100.00
chr21.47425600	chr21	47425600	R	50	100.00	0.00
chr21.47425638	chr21	47425638	R	26	100.00	0.00
chr21.47425647	chr21	47425647	R	27	96.30	3.70
chr21.47425650	chr21	47425650	R	10	100.00	0.00
chr21.47425685	chr21	47425685	R	10	100.00	0.00
chr21.47425721	chr21	47425721	R	17	29.41	70.59
chr21.47425769	chr21	47425769	R	10	60.00	40.00
chr21.47425796	chr21	47425796	R	10	40.00	60.00
chr21.47425802	chr21	47425802	R	10	80.00	20.00
chr21.47426325	chr21	47426325	F	22	86.36	13.64
chr21.47426334	chr21	47426334	F	22	100.00	0.00
chr21.47426379	chr21	47426379	F	22	86.36	13.64
chr21.47426392	chr21	47426392	F	22	72.73	27.27
chr21.47426401	chr21	47426401	F	19	100.00	0.00
chr21.47426403	chr21	47426403	F	21	95.24	4.76
chr21.47426463	chr21	47426463	F	20	90.00	10.00
chr21.47426476	chr21	47426476	F	22	100.00	0.00
chr21.47426503	chr21	47426503	F	22	63.64	36.36
chr21.47426541	chr21	47426541	F	52	84.62	15.38
chr21.47426552	chr21	47426552	F	49	69.39	30.61
chr21.47426578	chr21	47426578	F	48	0.00	100.00
chr21.47426587	chr21	47426587	F	49	83.67	16.33
chr21.47426601	chr21	47426601	F	54	0.00	100.00
chr21.47426606	chr21	47426606	F	26	0.00	100.00
chr21.47426625	chr21	47426625	F	12	100.00	0.00
chr21.47426686	chr21	47426686	F	12	83.33	16.67
chr21.47426702	chr21	47426702	F	11	100.00	0.00
chr21.47426712	chr21	47426712	F	11	100.00	0.00
chr21.47426716	chr21	47426716	F	15	60.00	40.00
chr21.47426719	chr21	47426719	F	12	100.00	0.00
chr21.47426756	chr21	47426756	F	12	50.00	50.00
chr21.47426770	chr21	47426770	F	12	91.67	8.33
chr21.47426849	chr21	47426849	F	11	90.91	9.09
chr21.47426853	chr21	47426853	F	12	100.00	0.00
chr21.47426862	chr21	47426862	F	12	100.00	0.00
chr21.47426872	chr21	47426872	F	12	83.33	16.67
chr21.47426335	chr21	47426335	R	11	0.00	100.00
chr21.47426393	chr21	47426393	R	11	100.00	0.00
chr21.47426404	chr21	47426404	R	12	0.00	100.00
chr21.47426464	chr21	47426464	R	10	0.00	100.00
chr21.47426504	chr21	47426504	R	11	0.00	100.00
chr21.47426542	chr21	47426542	R	34	32.35	67.65
chr21.47426553	chr21	47426553	R	46	86.96	13.04
chr21.47426579	chr21	47426579	R	47	95.74	4.26
chr21.47426588	chr21	47426588	R	45	93.33	6.67
chr21.47426602	chr21	47426602	R	49	100.00	0.00
chr21.47426607	chr21	47426607	R	47	100.00	0.00
chr21.47426873	chr21	47426873	R	18	50.00	50.00
chr21.47426940	chr21	47426940	R	17	100.00	0.00
chr21.47427051	chr21	47427051	F	68	82.35	17.65
chr21.47427081	chr21	47427081	F	121	100.00	0.00
chr21.47427093	chr21	47427093	F	131	95.42	4.58
chr21.47427216	chr21	47427216	F	25	68.00	32.00
chr21.47427223	chr21	47427223	F	24	100.00	0.00
chr21.47427267	chr21	47427267	F	12	0.00	100.00
chr21.47427082	chr21	47427082	R	139	95.68	4.32
chr21.47427094	chr21	47427094	R	139	76.98	23.02
chr21.47427163	chr21	47427163	R	75	88.00	12.00
chr21.47427217	chr21	47427217	R	26	7.69	92.31
chr21.47427224	chr21	47427224	R	45	100.00	0.00
chr21.47427268	chr21	47427268	R	46	100.00	0.00
chr21.47430757	chr21	47430757	F	14	64.29	35.71
chr21.47430760	chr21	47430760	F	14	85.71	14.29
chr21.47430770	chr21	47430770	F	14	100.00	0.00
chr21.47430779	chr21	47430779	F	12	41.67	58.33
chr21.47430811	chr21	47430811	F	13	38.46	61.54
chr21.47430821	chr21	47430821	F	24	37.50	62.50
chr21.47430840	chr21	47430840	F	20	55.00	45.00
chr21.47430850	chr21	47430850	F	23	43.48	56.52
chr21.47430859	chr21	47430859	F	14	71.43	28.57
chr21.47430891	chr21	47430891	F	13	53.85	46.15
chr21.47430901	chr21	47430901	F	13	84.62	15.38
chr21.47443621	chr21	47443621	F	14	100.00	0.00
chr21.47443745	chr21	47443745	F	12	100.00	0.00
chr21.47453147	chr21	47453147	F	15	86.67	13.33
chr21.47453154	chr21	47453154	F	16	100.00	0.00
chr21.47453163	chr21	47453163	F	16	100.00	0.00
chr21.47453193	chr21	47453193	F	16	100.00	0.00
chr21.47453198	chr21	47453198	F	16	68.75	31.25
chr21.47453213	chr21	47453213	F	15	0.00	100.00
chr21.47453231	chr21	47453231	F	14	100.00	0.00
chr21.47453237	chr21	47453237	F	15	100.00	0.00
chr21.47453297	chr21	47453297	F	16	75.00	25.00
chr21.47453302	chr21	47453302	F	16	93.75	6.25
chr21.47453350	chr21	47453350	F	16	81.25	18.75
chr21.47453155	chr21	47453155	R	11	0.00	100.00
chr21.47453164	chr21	47453164	R	12	100.00	0.00
chr21.47453194	chr21	47453194	R	11	100.00	0.00
chr21.47453214	chr21	47453214	R	10	90.00	10.00
chr21.47453232	chr21	47453232	R	10	90.00	10.00
chr21.47453298	chr21	47453298	R	12	100.00	0.00
chr21.47453351	chr21	47453351	R	12	100.00	0.00
chr21.47453355	chr21	47453355	R	12	100.00	0.00
chr21.47455629	chr21	47455629	F	51	84.31	15.69
chr21.47455671	chr21	47455671	F	26	0.00	100.00
chr21.47455706	chr21	47455706	F	10	100.00	0.00
chr21.47455725	chr21	47455725	F	12	83.33	16.67
chr21.47455748	chr21	47455748	F	14	85.71	14.29
chr21.47455768	chr21	47455768	F	14	100.00	0.00
chr21.47455837	chr21	47455837	F	14	71.43	28.57
chr21.47455863	chr21	47455863	F	14	100.00	0.00
chr21.47455883	chr21	47455883	F	13	100.00	0.00
chr21.47455901	chr21	47455901	F	14	100.00	0.00
chr21.47455912	chr21	47455912	F	13	84.62	15.38
chr21.47455922	chr21	47455922	F	13	100.00	0.00
chr21.47455630	chr21	47455630	R	19	0.00	100.00
chr21.47455672	chr21	47455672	R	38	0.00	100.00
chr21.47455864	chr21	47455864	R	22	77.27	22.73
chr21.47455884	chr21	47455884	R	24	91.67	8.33
chr21.47455902	chr21	47455902	R	23	100.00	0.00
chr21.47455913	chr21	47455913	R	22	90.91	9.09
chr21.47455923	chr21	47455923	R	22	90.91	9.09
chr21.47455930	chr21	47455930	R	21	100.00	0.00
chr21.47456990	chr21	47456990	F	49	0.00	100.00
chr21.47456997	chr21	47456997	F	49	87.76	12.24
chr21.47457018	chr21	47457018	F	47	91.49	8.51
chr21.47457035	chr21	47457035	F	48	87.50	12.50
chr21.47457043	chr21	47457043	F	48	4.17	95.83
chr21.47457066	chr21	47457066	F	46	82.61	17.39
chr21.47457078	chr21	47457078	F	22	0.00	100.00
chr21.47456904	chr21	47456904	R	12	100.00	0.00
chr21.47456917	chr21	47456917	R	12	0.00	100.00
chr21.47456991	chr21	47456991	R	21	23.81	76.19
chr21.47456998	chr21	47456998	R	28	96.43	3.57
chr21.47457019	chr21	47457019	R	31	80.65	19.35
chr21.47457036	chr21	47457036	R	29	93.10	6.90
chr21.47457044	chr21	47457044	R	28	60.71	39.29
chr21.47457067	chr21	47457067	R	26	96.15	3.85
chr21.47457079	chr21	47457079	R	28	92.86	7.14
chr21.47457250	chr21	47457250	F	16	100.00	0.00
chr21.47457269	chr21	47457269	F	17	0.00	100.00
chr21.47457273	chr21	47457273	F	16	75.00	25.00
chr21.47457287	chr21	47457287	F	17	94.12	5.88
chr21.47457327	chr21	47457327	F	15	86.67	13.33
chr21.47457366	chr21	47457366	F	13	100.00	0.00
chr21.47457368	chr21	47457368	F	13	0.00	100.00
chr21.47457370	chr21	47457370	F	14	85.71	14.29
chr21.47457372	chr21	47457372	F	16	93.75	6.25
chr21.47457375	chr21	47457375	F	15	100.00	0.00
chr21.47457481	chr21	47457481	F	24	79.17	20.83
chr21.47457500	chr21	47457500	F	24	91.67	8.33
chr21.47457534	chr21	47457534	F	39	100.00	0.00
chr21.47457563	chr21	47457563	F	46	95.65	4.35
chr21.47457576	chr21	47457576	F	24	91.67	8.33
chr21.47457580	chr21	47457580	F	24	79.17	20.83
chr21.47457588	chr21	47457588	F	23	0.00	100.00
chr21.47457601	chr21	47457601	F	22	77.27	22.73
chr21.47457604	chr21	47457604	F	24	91.67	8.33
chr21.47457270	chr21	47457270	R	22	68.18	31.82
chr21.47457274	chr21	47457274	R	23	82.61	17.39
chr21.47457288	chr21	47457288	R	23	86.96	13.04
chr21.47457328	chr21	47457328	R	20	100.00	0.00
chr21.47457367	chr21	47457367	R	21	100.00	0.00
chr21.47457369	chr21	47457369	R	18	94.44	5.56
chr21.47457371	chr21	47457371	R	20	100.00	0.00
chr21.47457373	chr21	47457373	R	19	0.00	100.00
chr21.47457376	chr21	47457376	R	22	86.36	13.64
chr21.47457459	chr21	47457459	R	24	100.00	0.00
chr21.47457501	chr21	47457501	R	17	88.24	11.76
chr21.47457535	chr21	47457535	R	32	37.50	62.50
chr21.47457564	chr21	47457564	R	31	0.00	100.00
chr21.47457577	chr21	47457577	R	28	92.86	7.14
chr21.47457581	chr21	47457581	R	18	83.33	16.67
chr21.47457589	chr21	47457589	R	18	100.00	0.00
chr21.47457602	chr21	47457602	R	17	88.24	11.76
chr21.47457605	chr21	47457605	R	18	100.00	0.00
chr21.47457617	chr21	47457617	R	17	100.00	0.00
chr21.47458492	chr21	47458492	F	15	46.67	53.33
chr21.47458560	chr21	47458560	F	24	75.00	25.00
chr21.47458567	chr21	47458567	F	27	0.00	100.00
chr21.47458577	chr21	47458577	F	26	0.00	100.00
chr21.47458587	chr21	47458587	F	23	0.00	100.00
chr21.47458591	chr21	47458591	F	24	50.00	50.00
chr21.47458773	chr21	47458773	F	12	58.33	41.67
chr21.47458817	chr21	47458817	F	10	70.00	30.00
chr21.47458833	chr21	47458833	F	11	0.00	100.00
chr21.47458847	chr21	47458847	F	21	19.05	80.95
chr21.47458865	chr21	47458865	F	22	0.00	100.00
chr21.47458893	chr21	47458893	F	11	0.00	100.00
chr21.47458908	chr21	47458908	F	10	0.00	100.00
chr21.47458936	chr21	47458936	F	38	0.00	100.00
chr21.47458995	chr21	47458995	F	38	0.00	100.00
chr21.47459005	chr21	47459005	F	39	51.28	48.72
chr21.47459023	chr21	47459023	F	33	51.52	48.48
chr21.47459035	chr21	47459035	F	63	0.00	100.00
chr21.47459062	chr21	47459062	F	39	0.00	100.00
chr21.47459091	chr21	47459091	F	35	0.00	100.00
chr21.47459097	chr21	47459097	F	36	72.22	27.78
chr21.47459117	chr21	47459117	F	38	0.00	100.00
chr21.47459197	chr21	47459197	F	10	0.00	100.00
chr21.47459252	chr21	47459252	F	11	36.36	63.64
chr21.47459470	chr21	47459470	F	11	81.82	18.18
chr21.47459480	chr21	47459480	F	11	54.55	45.45
chr21.47459531	chr21	47459531	F	11	0.00	100.00
chr21.47459563	chr21	47459563	F	11	100.00	0.00
chr21.47459654	chr21	47459654	F	11	63.64	36.36
chr21.47458568	chr21	47458568	R	11	36.36	63.64
chr21.47458578	chr21	47458578	R	10	70.00	30.00
chr21.47458818	chr21	47458818	R	18	0.00	100.00
chr21.47458834	chr21	47458834	R	15	66.67	33.33
chr21.47458848	chr21	47458848	R	31	61.29	38.71
chr21.47458866	chr21	47458866	R	28	0.00	100.00
chr21.47458894	chr21	47458894	R	17	41.18	58.82
chr21.47458909	chr21	47458909	R	18	88.89	11.11
chr21.47458937	chr21	47458937	R	17	0.00	100.00
chr21.47458996	chr21	47458996	R	33	72.73	27.27
chr21.47459006	chr21	47459006	R	33	0.00	100.00
chr21.47459024	chr21	47459024	R	26	42.31	57.69
chr21.47459036	chr21	47459036	R	30	0.00	100.00
chr21.47459063	chr21	47459063	R	38	78.95	21.05
chr21.47459092	chr21	47459092	R	37	56.76	43.24
chr21.47459098	chr21	47459098	R	38	60.53	39.47
chr21.47459118	chr21	47459118	R	37	78.38	21.62
chr21.47459127	chr21	47459127	R	38	73.68	26.32
chr21.47459265	chr21	47459265	R	12	50.00	50.00
chr21.47459271	chr21	47459271	R	11	0.00	100.00
chr21.47459314	chr21	47459314	R	11	9.09	90.91
chr21.47459328	chr21	47459328	R	10	0.00	100.00
chr21.47459334	chr21	47459334	R	10	0.00	100.00
chr21.47459441	chr21	47459441	R	12	0.00	100.00
chr21.47459471	chr21	47459471	R	12	0.00	100.00
chr21.47459655	chr21	47459655	R	10	60.00	40.00
chr21.47459665	chr21	47459665	R	10	0.00	100.00
chr21.47459671	chr21	47459671	R	10	0.00	100.00
chr21.47469104	chr21	47469104	F	11	72.73	27.27
chr21.47469358	chr21	47469358	F	34	76.47	23.53
chr21.47469394	chr21	47469394	F	36	77.78	22.22
chr21.47469399	chr21	47469399	F	16	0.00	100.00
chr21.47469359	chr21	47469359	R	18	0.00	100.00
chr21.47469395	chr21	47469395	R	33	0.00	100.00
chr21.47469400	chr21	47469400	R	34	70.59	29.41
chr21.47470998	chr21	47470998	F	19	73.68	26.32
chr21.47471012	chr21	47471012	F	17	0.00	100.00
chr21.47471033	chr21	47471033	F	17	0.00	100.00
chr21.47471050	chr21	47471050	F	19	0.00	100.00
chr21.47471057	chr21	47471057	F	19	68.42	31.58
chr21.47470999	chr21	47470999	R	10	0.00	100.00
chr21.47471013	chr21	47471013	R	24	79.17	20.83
chr21.47471034	chr21	47471034	R	25	60.00	40.00
chr21.47471051	chr21	47471051	R	22	72.73	27.27
chr21.47471058	chr21	47471058	R	24	0.00	100.00
chr21.47471091	chr21	47471091	R	24	4.17	95.83
chr21.47472396	chr21	47472396	R	12	0.00	100.00
chr21.47472466	chr21	47472466	R	11	0.00	100.00
chr21.47475891	chr21	47475891	F	62	77.42	22.58
chr21.47475933	chr21	47475933	F	28	0.00	100.00
chr21.47475892	chr21	47475892	R	27	0.00	100.00
chr21.47475934	chr21	47475934	R	56	0.00	100.00
chr21.47480391	chr21	47480391	F	24	58.33	41.67
chr21.47480561	chr21	47480561	R	23	86.96	13.04
chr21.47483103	chr21	47483103	R	10	40.00	60.00
chr21.47483906	chr21	47483906	F	23	0.00	100.00
chr21.47483958	chr21	47483958	F	43	79.07	20.93
chr21.47483995	chr21	47483995	F	46	63.04	36.96
chr21.47483959	chr21	47483959	R	43	0.00	100.00
chr21.47483996	chr21	47483996	R	48	0.00	100.00
chr21.47484046	chr21	47484046	R	25	52.00	48.00
chr21.47484922	chr21	47484922	F	39	71.79	28.21
chr21.47484938	chr21	47484938	F	37	0.00	100.00
chr21.47484945	chr21	47484945	F	38	63.16	36.84
chr21.47484976	chr21	47484976	F	40	0.00	100.00
chr21.47484979	chr21	47484979	F	38	89.47	10.53
chr21.47484991	chr21	47484991	F	20	0.00	100.00
chr21.47484923	chr21	47484923	R	19	0.00	100.00
chr21.47484939	chr21	47484939	R	34	0.00	100.00
chr21.47484946	chr21	47484946	R	36	94.44	5.56
chr21.47484977	chr21	47484977	R	35	0.00	100.00
chr21.47484980	chr21	47484980	R	35	34.29	65.71
chr21.47484992	chr21	47484992	R	38	63.16	36.84
chr21.47485282	chr21	47485282	F	10	80.00	20.00
chr21.47485283	chr21	47485283	R	13	0.00	100.00
chr21.47485295	chr21	47485295	R	12	83.33	16.67
chr21.47486038	chr21	47486038	F	33	75.76	24.24
chr21.47486050	chr21	47486050	F	32	0.00	100.00
chr21.47486124	chr21	47486124	F	21	9.52	90.48
chr21.47486051	chr21	47486051	R	14	64.29	35.71
chr21.47486125	chr21	47486125	R	15	0.00	100.00
chr21.47487425	chr21	47487425	F	176	72.16	27.84
chr21.47487441	chr21	47487441	F	172	0.00	100.00
chr21.47487446	chr21	47487446	F	174	0.00	100.00
chr21.47487472	chr21	47487472	F	88	0.00	100.00
chr21.47487426	chr21	47487426	R	81	0.00	100.00
chr21.47487442	chr21	47487442	R	167	68.26	31.74
chr21.47487447	chr21	47487447	R	164	0.00	100.00
chr21.47487473	chr21	47487473	R	165	75.76	24.24
chr21.47487736	chr21	47487736	F	26	88.46	11.54
chr21.47487762	chr21	47487762	F	28	46.43	53.57
chr21.47487781	chr21	47487781	F	29	0.00	100.00
chr21.47487798	chr21	47487798	F	29	48.28	51.72
chr21.47487812	chr21	47487812	F	28	82.14	17.86
chr21.47487828	chr21	47487828	F	22	36.36	63.64
chr21.47487891	chr21	47487891	F	22	45.45	54.55
chr21.47487903	chr21	47487903	F	19	5.26	94.74
chr21.47487908	chr21	47487908	F	20	50.00	50.00
chr21.47487925	chr21	47487925	F	19	0.00	100.00
chr21.47488043	chr21	47488043	F	19	57.89	42.11
chr21.47488059	chr21	47488059	F	35	74.29	25.71
chr21.47488072	chr21	47488072	F	36	0.00	100.00
chr21.47488081	chr21	47488081	F	36	97.22	2.78
chr21.47488142	chr21	47488142	F	12	0.00	100.00
chr21.47487737	chr21	47487737	R	10	0.00	100.00
chr21.47487763	chr21	47487763	R	34	0.00	100.00
chr21.47487782	chr21	47487782	R	30	80.00	20.00
chr21.47487799	chr21	47487799	R	34	52.94	47.06
chr21.47487813	chr21	47487813	R	34	58.82	41.18
chr21.47487829	chr21	47487829	R	29	0.00	100.00
chr21.47487892	chr21	47487892	R	14	0.00	100.00
chr21.47487904	chr21	47487904	R	11	36.36	63.64
chr21.47487909	chr21	47487909	R	13	53.85	46.15
chr21.47487926	chr21	47487926	R	10	0.00	100.00
chr21.47487934	chr21	47487934	R	10	70.00	30.00
chr21.47488044	chr21	47488044	R	12	0.00	100.00
chr21.47488060	chr21	47488060	R	31	90.32	9.68
chr21.47488073	chr21	47488073	R	30	0.00	100.00
chr21.47488082	chr21	47488082	R	29	0.00	100.00
chr21.47488143	chr21	47488143	R	16	81.25	18.75
chr21.47490267	chr21	47490267	F	31	0.00	100.00
chr21.47490293	chr21	47490293	F	31	48.39	51.61
chr21.47490339	chr21	47490339	F	28	67.86	32.14
chr21.47490294	chr21	47490294	R	57	77.19	22.81
chr21.47490340	chr21	47490340	R	54	88.89	11.11
chr21.47490479	chr21	47490479	R	57	0.00	100.00
chr21.47498521	chr21	47498521	F	51	0.00	100.00
chr21.47498550	chr21	47498550	F	50	66.00	34.00
chr21.47498565	chr21	47498565	F	52	61.54	38.46
chr21.47498572	chr21	47498572	F	27	0.00	100.00
chr21.47498522	chr21	47498522	R	24	0.00	100.00
chr21.47498551	chr21	47498551	R	47	0.00	100.00
chr21.47498566	chr21	47498566	R	46	4.35	95.65
chr21.47498573	chr21	47498573	R	47	57.45	42.55
chr21.47498806	chr21	47498806	F	27	0.00	100.00
chr21.47498866	chr21	47498866	F	14	0.00	100.00
chr21.47498807	chr21	47498807	R	11	0.00	100.00
chr21.47498867	chr21	47498867	R	21	90.48	9.52
chr21.47499168	chr21	47499168	F	16	0.00	100.00
chr21.47499238	chr21	47499238	F	28	0.00	100.00
chr21.47499258	chr21	47499258	F	29	96.55	3.45
chr21.47499239	chr21	47499239	R	43	79.07	20.93
chr21.47499259	chr21	47499259	R	40	55.00	45.00
chr21.47499305	chr21	47499305	R	24	0.00	100.00
chr21.47499943	chr21	47499943	F	70	0.00	100.00
chr21.47499993	chr21	47499993	F	70	84.29	15.71
chr21.47500009	chr21	47500009	F	69	0.00	100.00
chr21.47500028	chr21	47500028	F	41	0.00	100.00
chr21.47499944	chr21	47499944	R	23	0.00	100.00
chr21.47499994	chr21	47499994	R	46	73.91	26.09
chr21.47500010	chr21	47500010	R	43	79.07	20.93
chr21.47500029	chr21	47500029	R	46	60.87	39.13
chr21.47501037	chr21	47501037	F	12	66.67	33.33
chr21.47501048	chr21	47501048	F	12	66.67	33.33
chr21.47501102	chr21	47501102	F	23	65.22	34.78
chr21.47501109	chr21	47501109	F	23	0.00	100.00
chr21.47501113	chr21	47501113	F	23	78.26	21.74
chr21.47501122	chr21	47501122	F	23	60.87	39.13
chr21.47501142	chr21	47501142	F	22	0.00	100.00
chr21.47501240	chr21	47501240	F	22	50.00	50.00
chr21.47501271	chr21	47501271	F	22	59.09	40.91
chr21.47501285	chr21	47501285	F	22	0.00	100.00
chr21.47501306	chr21	47501306	F	22	63.64	36.36
chr21.47500993	chr21	47500993	R	10	0.00	100.00
chr21.47501004	chr21	47501004	R	15	86.67	13.33
chr21.47501032	chr21	47501032	R	17	0.00	100.00
chr21.47501038	chr21	47501038	R	16	0.00	100.00
chr21.47501049	chr21	47501049	R	17	82.35	17.65
chr21.47501066	chr21	47501066	R	10	0.00	100.00
chr21.47501099	chr21	47501099	R	10	70.00	30.00
chr21.47501103	chr21	47501103	R	10	60.00	40.00
chr21.47501110	chr21	47501110	R	19	0.00	100.00
chr21.47501114	chr21	47501114	R	21	61.90	38.10
chr21.47501123	chr21	47501123	R	20	0.00	100.00
chr21.47501143	chr21	47501143	R	19	73.68	26.32
chr21.47501241	chr21	47501241	R	19	0.00	100.00
chr21.47501272	chr21	47501272	R	21	76.19	23.81
chr21.47501286	chr21	47501286	R	21	0.00	100.00
chr21.47501307	chr21	47501307	R	21	61.90	38.10
chr21.47501312	chr21	47501312	R	21	52.38	47.62
chr21.47501533	chr21	47501533	F	16	62.50	37.50
chr21.47501581	chr21	47501581	F	19	0.00	100.00
chr21.47501598	chr21	47501598	F	18	0.00	100.00
chr21.47501618	chr21	47501618	F	17	0.00	100.00
chr21.47501622	chr21	47501622	F	18	50.00	50.00
chr21.47501628	chr21	47501628	F	18	72.22	27.78
chr21.47501648	chr21	47501648	F	28	42.86	57.14
chr21.47501658	chr21	47501658	F	30	63.33	36.67
chr21.47501725	chr21	47501725	F	18	38.89	61.11
chr21.47501734	chr21	47501734	F	18	0.00	100.00
chr21.47501744	chr21	47501744	F	32	25.00	75.00
chr21.47501756	chr21	47501756	F	32	65.62	34.38
chr21.47501775	chr21	47501775	F	33	0.00	100.00
chr21.47501802	chr21	47501802	F	15	0.00	100.00
chr21.47501534	chr21	47501534	R	27	0.00	100.00
chr21.47501582	chr21	47501582	R	14	0.00	100.00
chr21.47501599	chr21	47501599	R	15	0.00	100.00
chr21.47501619	chr21	47501619	R	15	0.00	100.00
chr21.47501623	chr21	47501623	R	14	64.29	35.71
chr21.47501629	chr21	47501629	R	14	0.00	100.00
chr21.47501649	chr21	47501649	R	28	53.57	46.43
chr21.47501659	chr21	47501659	R	26	0.00	100.00
chr21.47501726	chr21	47501726	R	14	64.29	35.71
chr21.47501735	chr21	47501735	R	15	33.33	66.67
chr21.47501745	chr21	47501745	R	31	38.71	61.29
chr21.47501757	chr21	47501757	R	33	57.58	42.42
chr21.47501776	chr21	47501776	R	33	66.67	33.33
chr21.47501803	chr21	47501803	R	32	21.88	78.12
chr21.47504219	chr21	47504219	F	23	65.22	34.78
chr21.47504280	chr21	47504280	F	40	67.50	32.50
chr21.47504302	chr21	47504302	F	42	0.00	100.00
chr21.47504310	chr21	47504310	F	36	72.22	27.78
chr21.47504327	chr21	47504327	F	23	0.00	100.00
chr21.47504341	chr21	47504341	F	23	82.61	17.39
chr21.47504362	chr21	47504362	F	21	0.00	100.00
chr21.47504427	chr21	47504427	F	10	0.00	100.00
chr21.47504454	chr21	47504454	F	12	0.00	100.00
chr21.47504281	chr21	47504281	R	29	86.21	13.79
chr21.47504303	chr21	47504303	R	30	73.33	26.67
chr21.47504311	chr21	47504311	R	30	0.00	100.00
chr21.47504328	chr21	47504328	R	16	43.75	56.25
chr21.47504342	chr21	47504342	R	15	0.00	100.00
chr21.47504363	chr21	47504363	R	16	87.50	12.50
chr21.47504375	chr21	47504375	R	16	0.00	100.00
chr21.47505474	chr21	47505474	F	29	75.86	24.14
