chrBase	chr	base	strand	coverage	freqC	freqT
chr21.45822590	chr21	45822590	F	34	0.00	100.00
chr21.45822617	chr21	45822617	F	41	82.93	17.07
chr21.45822655	chr21	45822655	F	42	85.71	14.29
chr21.45822678	chr21	45822678	F	29	72.41	27.59
chr21.45822741	chr21	45822741	F	27	0.00	100.00
chr21.45822276	chr21	45822276	R	42	2.38	97.62
chr21.45822321	chr21	45822321	R	77	0.00	100.00
chr21.45822408	chr21	45822408	R	15	0.00	100.00
chr21.45822549	chr21	45822549	R	20	70.00	30.00
chr21.45822591	chr21	45822591	R	24	100.00	0.00
chr21.45822618	chr21	45822618	R	25	0.00	100.00
chr21.45822656	chr21	45822656	R	27	81.48	18.52
chr21.45822679	chr21	45822679	R	27	66.67	33.33
chr21.45822742	chr21	45822742	R	36	88.89	11.11
chr21.45822876	chr21	45822876	R	38	86.84	13.16
chr21.45825812	chr21	45825812	F	21	100.00	0.00
chr21.45825816	chr21	45825816	F	22	100.00	0.00
chr21.45825818	chr21	45825818	F	20	80.00	20.00
chr21.45825855	chr21	45825855	F	81	74.07	25.93
chr21.45825886	chr21	45825886	F	73	97.26	2.74
chr21.45825915	chr21	45825915	F	70	94.29	5.71
chr21.45825930	chr21	45825930	F	69	97.10	2.90
chr21.45825939	chr21	45825939	F	33	3.03	96.97
chr21.45825813	chr21	45825813	R	13	0.00	100.00
chr21.45825817	chr21	45825817	R	26	100.00	0.00
chr21.45825819	chr21	45825819	R	26	0.00	100.00
chr21.45825856	chr21	45825856	R	67	35.82	64.18
chr21.45825887	chr21	45825887	R	91	2.20	97.80
chr21.45825916	chr21	45825916	R	91	94.51	5.49
chr21.45825931	chr21	45825931	R	92	85.87	14.13
chr21.45825940	chr21	45825940	R	86	76.74	23.26
chr21.45826570	chr21	45826570	F	60	96.67	3.33
chr21.45826588	chr21	45826588	F	60	0.00	100.00
chr21.45826596	chr21	45826596	F	62	87.10	12.90
chr21.45826623	chr21	45826623	F	60	73.33	26.67
chr21.45826634	chr21	45826634	F	31	0.00	100.00
chr21.45826687	chr21	45826687	F	27	70.37	29.63
chr21.45826717	chr21	45826717	F	26	50.00	50.00
chr21.45826737	chr21	45826737	F	13	0.00	100.00
chr21.45826571	chr21	45826571	R	44	0.00	100.00
chr21.45826589	chr21	45826589	R	83	87.95	12.05
chr21.45826597	chr21	45826597	R	80	0.00	100.00
chr21.45826624	chr21	45826624	R	83	0.00	100.00
chr21.45826635	chr21	45826635	R	81	70.37	29.63
chr21.45826688	chr21	45826688	R	12	0.00	100.00
chr21.45826718	chr21	45826718	R	23	0.00	100.00
chr21.45826738	chr21	45826738	R	23	0.00	100.00
chr21.45828297	chr21	45828297	F	14	78.57	21.43
chr21.45828301	chr21	45828301	F	14	71.43	28.57
chr21.45828393	chr21	45828393	F	22	59.09	40.91
chr21.45828302	chr21	45828302	R	10	0.00	100.00
chr21.45828394	chr21	45828394	R	11	100.00	0.00
chr21.45838033	chr21	45838033	F	17	70.59	29.41
chr21.45838084	chr21	45838084	F	14	100.00	0.00
chr21.45838095	chr21	45838095	F	15	0.00	100.00
chr21.45838183	chr21	45838183	F	16	100.00	0.00
chr21.45838223	chr21	45838223	F	15	66.67	33.33
chr21.45838451	chr21	45838451	F	13	76.92	23.08
chr21.45838466	chr21	45838466	F	27	92.59	7.41
chr21.45838549	chr21	45838549	F	61	83.61	16.39
chr21.45838560	chr21	45838560	F	60	68.33	31.67
chr21.45838570	chr21	45838570	F	58	86.21	13.79
chr21.45838597	chr21	45838597	F	32	9.38	90.62
chr21.45838085	chr21	45838085	R	16	81.25	18.75
chr21.45838096	chr21	45838096	R	12	100.00	0.00
chr21.45838184	chr21	45838184	R	15	66.67	33.33
chr21.45838224	chr21	45838224	R	16	93.75	6.25
chr21.45838235	chr21	45838235	R	16	87.50	12.50
chr21.45838467	chr21	45838467	R	35	88.57	11.43
chr21.45838550	chr21	45838550	R	42	38.10	61.90
chr21.45838561	chr21	45838561	R	44	0.00	100.00
chr21.45838571	chr21	45838571	R	42	90.48	9.52
chr21.45838598	chr21	45838598	R	44	77.27	22.73
chr21.45838633	chr21	45838633	R	14	100.00	0.00
chr21.45838663	chr21	45838663	R	12	83.33	16.67
chr21.45843794	chr21	45843794	F	17	100.00	0.00
chr21.45843849	chr21	45843849	F	27	0.00	100.00
chr21.45843863	chr21	45843863	F	27	0.00	100.00
chr21.45843898	chr21	45843898	F	37	32.43	67.57
chr21.45843946	chr21	45843946	F	45	75.56	24.44
chr21.45843954	chr21	45843954	F	48	0.00	100.00
chr21.45843976	chr21	45843976	F	46	86.96	13.04
chr21.45844011	chr21	45844011	F	24	91.67	8.33
chr21.45843850	chr21	45843850	R	22	13.64	86.36
chr21.45843864	chr21	45843864	R	38	68.42	31.58
chr21.45843899	chr21	45843899	R	34	67.65	32.35
chr21.45843947	chr21	45843947	R	46	0.00	100.00
chr21.45843955	chr21	45843955	R	48	81.25	18.75
chr21.45843977	chr21	45843977	R	45	77.78	22.22
chr21.45844012	chr21	45844012	R	27	96.30	3.70
chr21.45844028	chr21	45844028	R	25	76.00	24.00
chr21.45845198	chr21	45845198	F	22	81.82	18.18
chr21.45845229	chr21	45845229	F	22	0.00	100.00
chr21.45845244	chr21	45845244	F	20	70.00	30.00
chr21.45845247	chr21	45845247	F	15	0.00	100.00
chr21.45845230	chr21	45845230	R	10	60.00	40.00
chr21.45845245	chr21	45845245	R	10	80.00	20.00
chr21.45845248	chr21	45845248	R	13	61.54	38.46
chr21.45845274	chr21	45845274	R	14	78.57	21.43
chr21.45845280	chr21	45845280	R	15	86.67	13.33
chr21.45845287	chr21	45845287	R	14	0.00	100.00
chr21.45845304	chr21	45845304	R	16	37.50	62.50
chr21.45845320	chr21	45845320	R	16	87.50	12.50
chr21.45845342	chr21	45845342	R	14	57.14	42.86
chr21.45845513	chr21	45845513	F	61	55.74	44.26
chr21.45845520	chr21	45845520	F	63	76.19	23.81
chr21.45845527	chr21	45845527	F	63	49.21	50.79
chr21.45845532	chr21	45845532	F	61	65.57	34.43
chr21.45845566	chr21	45845566	F	62	79.03	20.97
chr21.45845568	chr21	45845568	F	63	71.43	28.57
chr21.45845577	chr21	45845577	F	32	0.00	100.00
chr21.45845514	chr21	45845514	R	29	0.00	100.00
chr21.45845521	chr21	45845521	R	55	52.73	47.27
chr21.45845528	chr21	45845528	R	58	72.41	27.59
chr21.45845533	chr21	45845533	R	57	57.89	42.11
chr21.45845567	chr21	45845567	R	56	82.14	17.86
chr21.45845569	chr21	45845569	R	57	49.12	50.88
chr21.45845578	chr21	45845578	R	57	52.63	47.37
chr21.45846002	chr21	45846002	F	90	70.00	30.00
chr21.45846050	chr21	45846050	F	45	0.00	100.00
chr21.45846003	chr21	45846003	R	31	0.00	100.00
chr21.45846051	chr21	45846051	R	64	64.06	35.94
chr21.45847619	chr21	45847619	F	17	52.94	47.06
chr21.45847630	chr21	45847630	F	18	100.00	0.00
chr21.45847620	chr21	45847620	R	31	87.10	12.90
chr21.45847631	chr21	45847631	R	29	75.86	24.14
chr21.45847688	chr21	45847688	R	16	56.25	43.75
chr21.45852814	chr21	45852814	F	40	65.00	35.00
chr21.45852820	chr21	45852820	F	43	58.14	41.86
chr21.45852856	chr21	45852856	F	44	40.91	59.09
chr21.45852868	chr21	45852868	F	40	32.50	67.50
chr21.45852931	chr21	45852931	F	32	40.62	59.38
chr21.45852958	chr21	45852958	F	31	87.10	12.90
chr21.45852815	chr21	45852815	R	28	0.00	100.00
chr21.45852821	chr21	45852821	R	56	0.00	100.00
chr21.45852857	chr21	45852857	R	56	64.29	35.71
chr21.45852869	chr21	45852869	R	55	72.73	27.27
chr21.45852932	chr21	45852932	R	41	48.78	51.22
chr21.45852959	chr21	45852959	R	38	65.79	34.21
chr21.45852975	chr21	45852975	R	21	61.90	38.10
chr21.45853492	chr21	45853492	F	10	0.00	100.00
chr21.45853550	chr21	45853550	F	19	42.11	57.89
chr21.45853599	chr21	45853599	F	14	85.71	14.29
chr21.45853493	chr21	45853493	R	15	40.00	60.00
chr21.45853551	chr21	45853551	R	21	33.33	66.67
chr21.45853600	chr21	45853600	R	16	62.50	37.50
chr21.45853614	chr21	45853614	R	15	0.00	100.00
chr21.45855117	chr21	45855117	F	38	71.05	28.95
chr21.45855140	chr21	45855140	F	39	0.00	100.00
chr21.45855164	chr21	45855164	F	37	72.97	27.03
chr21.45855192	chr21	45855192	F	41	29.27	70.73
chr21.45855200	chr21	45855200	F	24	70.83	29.17
chr21.45855240	chr21	45855240	F	23	69.57	30.43
chr21.45855247	chr21	45855247	F	36	47.22	52.78
chr21.45855261	chr21	45855261	F	42	0.00	100.00
chr21.45855273	chr21	45855273	F	40	55.00	45.00
chr21.45855118	chr21	45855118	R	11	0.00	100.00
chr21.45855141	chr21	45855141	R	22	81.82	18.18
chr21.45855165	chr21	45855165	R	22	81.82	18.18
chr21.45855193	chr21	45855193	R	21	52.38	47.62
chr21.45855201	chr21	45855201	R	20	85.00	15.00
chr21.45855241	chr21	45855241	R	33	45.45	54.55
chr21.45855248	chr21	45855248	R	37	56.76	43.24
chr21.45855262	chr21	45855262	R	39	76.92	23.08
chr21.45855274	chr21	45855274	R	37	59.46	40.54
chr21.45855340	chr21	45855340	R	21	66.67	33.33
chr21.45857830	chr21	45857830	F	24	0.00	100.00
chr21.45857886	chr21	45857886	F	22	59.09	40.91
chr21.45857894	chr21	45857894	F	30	50.00	50.00
chr21.45857940	chr21	45857940	F	24	58.33	41.67
chr21.45857983	chr21	45857983	F	23	73.91	26.09
chr21.45857887	chr21	45857887	R	20	80.00	20.00
chr21.45857895	chr21	45857895	R	21	80.95	19.05
chr21.45857941	chr21	45857941	R	19	42.11	57.89
chr21.45857984	chr21	45857984	R	19	0.00	100.00
chr21.45857993	chr21	45857993	R	20	70.00	30.00
chr21.45858462	chr21	45858462	F	63	0.00	100.00
chr21.45858488	chr21	45858488	F	67	52.24	47.76
chr21.45858492	chr21	45858492	F	70	85.71	14.29
chr21.45858498	chr21	45858498	F	71	0.00	100.00
chr21.45858518	chr21	45858518	F	66	59.09	40.91
chr21.45858530	chr21	45858530	F	33	0.00	100.00
chr21.45858463	chr21	45858463	R	32	0.00	100.00
chr21.45858489	chr21	45858489	R	63	0.00	100.00
chr21.45858493	chr21	45858493	R	66	0.00	100.00
chr21.45858499	chr21	45858499	R	63	71.43	28.57
chr21.45858519	chr21	45858519	R	67	32.84	67.16
chr21.45858531	chr21	45858531	R	65	58.46	41.54
chr21.45858859	chr21	45858859	F	38	47.37	52.63
chr21.45858880	chr21	45858880	F	54	77.78	22.22
chr21.45858905	chr21	45858905	F	58	53.45	46.55
chr21.45858910	chr21	45858910	F	59	0.00	100.00
chr21.45858932	chr21	45858932	F	58	77.59	22.41
chr21.45858956	chr21	45858956	F	48	77.08	22.92
chr21.45858980	chr21	45858980	F	49	71.43	28.57
chr21.45858992	chr21	45858992	F	44	77.27	22.73
chr21.45859001	chr21	45859001	F	23	0.00	100.00
chr21.45858881	chr21	45858881	R	55	56.36	43.64
chr21.45858906	chr21	45858906	R	55	49.09	50.91
chr21.45858911	chr21	45858911	R	50	0.00	100.00
chr21.45858933	chr21	45858933	R	58	79.31	20.69
chr21.45858957	chr21	45858957	R	63	0.00	100.00
chr21.45858981	chr21	45858981	R	39	84.62	15.38
chr21.45858993	chr21	45858993	R	41	0.00	100.00
chr21.45859002	chr21	45859002	R	39	46.15	53.85
chr21.45860551	chr21	45860551	F	34	79.41	20.59
chr21.45860606	chr21	45860606	F	35	40.00	60.00
chr21.45860616	chr21	45860616	F	17	0.00	100.00
chr21.45860552	chr21	45860552	R	19	0.00	100.00
chr21.45860607	chr21	45860607	R	38	81.58	18.42
chr21.45860617	chr21	45860617	R	41	31.71	68.29
chr21.45861230	chr21	45861230	F	19	78.95	21.05
chr21.45861329	chr21	45861329	F	15	0.00	100.00
chr21.45861330	chr21	45861330	R	10	70.00	30.00
chr21.45861969	chr21	45861969	R	11	72.73	27.27
chr21.45862035	chr21	45862035	R	11	0.00	100.00
chr21.45862082	chr21	45862082	R	12	50.00	50.00
chr21.45862623	chr21	45862623	F	82	65.85	34.15
chr21.45862800	chr21	45862800	F	78	0.00	100.00
chr21.45862801	chr21	45862801	R	63	65.08	34.92
chr21.45862842	chr21	45862842	R	61	78.69	21.31
chr21.45866030	chr21	45866030	F	24	8.33	91.67
chr21.45866036	chr21	45866036	F	26	38.46	61.54
chr21.45866056	chr21	45866056	F	24	0.00	100.00
chr21.45866096	chr21	45866096	F	12	0.00	100.00
chr21.45866162	chr21	45866162	F	21	33.33	66.67
chr21.45866224	chr21	45866224	F	19	57.89	42.11
chr21.45866031	chr21	45866031	R	15	0.00	100.00
chr21.45866037	chr21	45866037	R	34	0.00	100.00
chr21.45866057	chr21	45866057	R	33	69.70	30.30
chr21.45866097	chr21	45866097	R	32	62.50	37.50
chr21.45866225	chr21	45866225	R	19	0.00	100.00
chr21.45866328	chr21	45866328	R	23	0.00	100.00
chr21.45869454	chr21	45869454	F	12	75.00	25.00
chr21.45869484	chr21	45869484	F	22	0.00	100.00
chr21.45869544	chr21	45869544	F	20	80.00	20.00
chr21.45869550	chr21	45869550	F	22	0.00	100.00
chr21.45869574	chr21	45869574	F	17	70.59	29.41
chr21.45869635	chr21	45869635	F	16	68.75	31.25
chr21.45869727	chr21	45869727	F	17	58.82	41.18
chr21.45869761	chr21	45869761	F	17	0.00	100.00
chr21.45869793	chr21	45869793	F	15	0.00	100.00
chr21.45869818	chr21	45869818	F	14	71.43	28.57
chr21.45869853	chr21	45869853	F	15	0.00	100.00
chr21.45869883	chr21	45869883	F	17	52.94	47.06
chr21.45869916	chr21	45869916	F	21	71.43	28.57
chr21.45869924	chr21	45869924	F	23	91.30	8.70
chr21.45869948	chr21	45869948	F	23	56.52	43.48
chr21.45869954	chr21	45869954	F	22	63.64	36.36
chr21.45869485	chr21	45869485	R	13	69.23	30.77
chr21.45869545	chr21	45869545	R	14	85.71	14.29
chr21.45869551	chr21	45869551	R	13	0.00	100.00
chr21.45869636	chr21	45869636	R	10	100.00	0.00
chr21.45869762	chr21	45869762	R	10	80.00	20.00
chr21.45869794	chr21	45869794	R	15	60.00	40.00
chr21.45869854	chr21	45869854	R	10	40.00	60.00
chr21.45869917	chr21	45869917	R	17	35.29	64.71
chr21.45869925	chr21	45869925	R	18	88.89	11.11
chr21.45869949	chr21	45869949	R	14	78.57	21.43
chr21.45869955	chr21	45869955	R	15	53.33	46.67
chr21.45871071	chr21	45871071	F	17	88.24	11.76
chr21.45871118	chr21	45871118	F	16	37.50	62.50
chr21.45871123	chr21	45871123	F	17	76.47	23.53
chr21.45871136	chr21	45871136	F	18	50.00	50.00
chr21.45871149	chr21	45871149	F	30	73.33	26.67
chr21.45871209	chr21	45871209	F	16	56.25	43.75
chr21.45871119	chr21	45871119	R	19	63.16	36.84
chr21.45871124	chr21	45871124	R	21	0.00	100.00
chr21.45871137	chr21	45871137	R	19	47.37	52.63
chr21.45871150	chr21	45871150	R	41	53.66	46.34
chr21.45871210	chr21	45871210	R	23	60.87	39.13
chr21.45871235	chr21	45871235	R	22	86.36	13.64
chr21.45874614	chr21	45874614	F	26	0.00	100.00
chr21.45874661	chr21	45874661	F	24	0.00	100.00
chr21.45874673	chr21	45874673	F	42	0.00	100.00
chr21.45874700	chr21	45874700	F	43	72.09	27.91
chr21.45874662	chr21	45874662	R	54	0.00	100.00
chr21.45874674	chr21	45874674	R	49	83.67	16.33
chr21.45874701	chr21	45874701	R	56	0.00	100.00
chr21.45874761	chr21	45874761	R	32	0.00	100.00
chr21.45875002	chr21	45875002	F	14	42.86	57.14
chr21.45875005	chr21	45875005	F	14	57.14	42.86
chr21.45875007	chr21	45875007	F	14	64.29	35.71
chr21.45875016	chr21	45875016	F	14	64.29	35.71
chr21.45875034	chr21	45875034	F	12	58.33	41.67
chr21.45875055	chr21	45875055	F	13	92.31	7.69
chr21.45875075	chr21	45875075	F	23	0.00	100.00
chr21.45875108	chr21	45875108	F	13	61.54	38.46
chr21.45875123	chr21	45875123	F	12	58.33	41.67
chr21.45875157	chr21	45875157	F	14	57.14	42.86
chr21.45875273	chr21	45875273	F	24	25.00	75.00
chr21.45875291	chr21	45875291	F	24	62.50	37.50
chr21.45875302	chr21	45875302	F	42	76.19	23.81
chr21.45875308	chr21	45875308	F	44	79.55	20.45
chr21.45875310	chr21	45875310	F	47	57.45	42.55
chr21.45875318	chr21	45875318	F	48	66.67	33.33
chr21.45875334	chr21	45875334	F	45	57.78	42.22
chr21.45875341	chr21	45875341	F	48	77.08	22.92
chr21.45875346	chr21	45875346	F	45	57.78	42.22
chr21.45875362	chr21	45875362	F	44	68.18	31.82
chr21.45875372	chr21	45875372	F	44	0.00	100.00
chr21.45875379	chr21	45875379	F	25	52.00	48.00
chr21.45875383	chr21	45875383	F	25	80.00	20.00
chr21.45875385	chr21	45875385	F	25	80.00	20.00
chr21.45875392	chr21	45875392	F	18	77.78	22.22
chr21.45875398	chr21	45875398	F	18	66.67	33.33
chr21.45875400	chr21	45875400	F	26	30.77	69.23
chr21.45875420	chr21	45875420	F	31	77.42	22.58
chr21.45875422	chr21	45875422	F	34	70.59	29.41
chr21.45875426	chr21	45875426	F	34	64.71	35.29
chr21.45875428	chr21	45875428	F	32	0.00	100.00
chr21.45875432	chr21	45875432	F	32	0.00	100.00
chr21.45875443	chr21	45875443	F	35	48.57	51.43
chr21.45875452	chr21	45875452	F	34	0.00	100.00
chr21.45875455	chr21	45875455	F	33	45.45	54.55
chr21.45875457	chr21	45875457	F	34	55.88	44.12
chr21.45875464	chr21	45875464	F	34	44.12	55.88
chr21.45875481	chr21	45875481	F	32	50.00	50.00
chr21.45875488	chr21	45875488	F	26	0.00	100.00
chr21.45875649	chr21	45875649	F	83	0.00	100.00
chr21.45875682	chr21	45875682	F	84	92.86	7.14
chr21.45875693	chr21	45875693	F	41	0.00	100.00
chr21.45875724	chr21	45875724	F	11	63.64	36.36
chr21.45875738	chr21	45875738	F	10	80.00	20.00
chr21.45875740	chr21	45875740	F	12	33.33	66.67
chr21.45875742	chr21	45875742	F	11	54.55	45.45
chr21.45875770	chr21	45875770	F	11	100.00	0.00
chr21.45875006	chr21	45875006	R	29	55.17	44.83
chr21.45875008	chr21	45875008	R	29	68.97	31.03
chr21.45875017	chr21	45875017	R	29	51.72	48.28
chr21.45875035	chr21	45875035	R	24	66.67	33.33
chr21.45875056	chr21	45875056	R	28	60.71	39.29
chr21.45875076	chr21	45875076	R	45	57.78	42.22
chr21.45875109	chr21	45875109	R	29	51.72	48.28
chr21.45875124	chr21	45875124	R	27	70.37	29.63
chr21.45875158	chr21	45875158	R	29	72.41	27.59
chr21.45875166	chr21	45875166	R	28	60.71	39.29
chr21.45875292	chr21	45875292	R	16	68.75	31.25
chr21.45875303	chr21	45875303	R	33	60.61	39.39
chr21.45875309	chr21	45875309	R	32	0.00	100.00
chr21.45875311	chr21	45875311	R	31	80.65	19.35
chr21.45875319	chr21	45875319	R	32	53.12	46.88
chr21.45875335	chr21	45875335	R	32	59.38	40.62
chr21.45875342	chr21	45875342	R	32	50.00	50.00
chr21.45875347	chr21	45875347	R	35	0.00	100.00
chr21.45875363	chr21	45875363	R	32	34.38	65.62
chr21.45875373	chr21	45875373	R	18	50.00	50.00
chr21.45875380	chr21	45875380	R	18	55.56	44.44
chr21.45875384	chr21	45875384	R	18	72.22	27.78
chr21.45875386	chr21	45875386	R	18	0.00	100.00
chr21.45875393	chr21	45875393	R	18	33.33	66.67
chr21.45875399	chr21	45875399	R	14	92.86	7.14
chr21.45875401	chr21	45875401	R	14	100.00	0.00
chr21.45875421	chr21	45875421	R	16	50.00	50.00
chr21.45875423	chr21	45875423	R	13	84.62	15.38
chr21.45875427	chr21	45875427	R	14	71.43	28.57
chr21.45875429	chr21	45875429	R	14	42.86	57.14
chr21.45875433	chr21	45875433	R	14	78.57	21.43
chr21.45875444	chr21	45875444	R	16	87.50	12.50
chr21.45875453	chr21	45875453	R	15	0.00	100.00
chr21.45875456	chr21	45875456	R	13	0.00	100.00
chr21.45875458	chr21	45875458	R	16	87.50	12.50
chr21.45875465	chr21	45875465	R	13	0.00	100.00
chr21.45875482	chr21	45875482	R	16	37.50	62.50
chr21.45875489	chr21	45875489	R	13	38.46	61.54
chr21.45875650	chr21	45875650	R	43	0.00	100.00
chr21.45875683	chr21	45875683	R	84	57.14	42.86
chr21.45875694	chr21	45875694	R	84	45.24	54.76
chr21.45876191	chr21	45876191	F	10	50.00	50.00
chr21.45876195	chr21	45876195	F	11	81.82	18.18
chr21.45876245	chr21	45876245	F	18	94.44	5.56
chr21.45876301	chr21	45876301	F	11	72.73	27.27
chr21.45876303	chr21	45876303	F	10	70.00	30.00
chr21.45876318	chr21	45876318	F	10	0.00	100.00
chr21.45876246	chr21	45876246	R	16	0.00	100.00
chr21.45876576	chr21	45876576	F	12	75.00	25.00
chr21.45876617	chr21	45876617	F	13	92.31	7.69
chr21.45876620	chr21	45876620	F	14	85.71	14.29
chr21.45876639	chr21	45876639	F	10	0.00	100.00
chr21.45876715	chr21	45876715	F	66	74.24	25.76
chr21.45876725	chr21	45876725	F	70	60.00	40.00
chr21.45876740	chr21	45876740	F	65	0.00	100.00
chr21.45876766	chr21	45876766	F	34	0.00	100.00
chr21.45876792	chr21	45876792	F	75	64.00	36.00
chr21.45876821	chr21	45876821	F	75	61.33	38.67
chr21.45876827	chr21	45876827	F	76	69.74	30.26
chr21.45876836	chr21	45876836	F	77	0.00	100.00
chr21.45876842	chr21	45876842	F	78	53.85	46.15
chr21.45876851	chr21	45876851	F	78	47.44	52.56
chr21.45876853	chr21	45876853	F	73	71.23	28.77
chr21.45876863	chr21	45876863	F	38	0.00	100.00
chr21.45876618	chr21	45876618	R	10	40.00	60.00
chr21.45876621	chr21	45876621	R	10	80.00	20.00
chr21.45876640	chr21	45876640	R	10	0.00	100.00
chr21.45876716	chr21	45876716	R	46	0.00	100.00
chr21.45876726	chr21	45876726	R	89	34.83	65.17
chr21.45876741	chr21	45876741	R	84	0.00	100.00
chr21.45876767	chr21	45876767	R	82	53.66	46.34
chr21.45876793	chr21	45876793	R	27	3.70	96.30
chr21.45876822	chr21	45876822	R	56	60.71	39.29
chr21.45876828	chr21	45876828	R	56	67.86	32.14
chr21.45876837	chr21	45876837	R	53	62.26	37.74
chr21.45876843	chr21	45876843	R	54	0.00	100.00
chr21.45876852	chr21	45876852	R	58	79.31	20.69
chr21.45876854	chr21	45876854	R	57	75.44	24.56
chr21.45876864	chr21	45876864	R	51	0.00	100.00
chr21.45878236	chr21	45878236	F	18	22.22	77.78
chr21.45878266	chr21	45878266	F	34	35.29	64.71
chr21.45878289	chr21	45878289	F	35	22.86	77.14
chr21.45878293	chr21	45878293	F	35	65.71	34.29
chr21.45878326	chr21	45878326	F	36	61.11	38.89
chr21.45878336	chr21	45878336	F	18	0.00	100.00
chr21.45878338	chr21	45878338	F	18	88.89	11.11
chr21.45878342	chr21	45878342	F	69	49.28	50.72
chr21.45878402	chr21	45878402	F	35	0.00	100.00
chr21.45878267	chr21	45878267	R	27	66.67	33.33
chr21.45878290	chr21	45878290	R	31	80.65	19.35
chr21.45878294	chr21	45878294	R	29	82.76	17.24
chr21.45878327	chr21	45878327	R	31	0.00	100.00
chr21.45878337	chr21	45878337	R	16	75.00	25.00
chr21.45878339	chr21	45878339	R	16	62.50	37.50
chr21.45878343	chr21	45878343	R	47	31.91	68.09
chr21.45878403	chr21	45878403	R	67	0.00	100.00
chr21.45880505	chr21	45880505	F	27	51.85	48.15
chr21.45880561	chr21	45880561	F	29	0.00	100.00
chr21.45880583	chr21	45880583	F	12	0.00	100.00
chr21.45880562	chr21	45880562	R	16	68.75	31.25
chr21.45880584	chr21	45880584	R	15	60.00	40.00
chr21.45881309	chr21	45881309	F	23	56.52	43.48
chr21.45881323	chr21	45881323	F	25	0.00	100.00
chr21.45881629	chr21	45881629	F	29	0.00	100.00
chr21.45881684	chr21	45881684	F	13	0.00	100.00
chr21.45881324	chr21	45881324	R	32	68.75	31.25
chr21.45881444	chr21	45881444	R	37	0.00	100.00
chr21.45881630	chr21	45881630	R	13	7.69	92.31
chr21.45881685	chr21	45881685	R	21	0.00	100.00
chr21.45883775	chr21	45883775	F	13	46.15	53.85
chr21.45883797	chr21	45883797	F	12	66.67	33.33
chr21.45883799	chr21	45883799	F	13	84.62	15.38
chr21.45883802	chr21	45883802	F	17	23.53	76.47
chr21.45883810	chr21	45883810	F	22	77.27	22.73
chr21.45883812	chr21	45883812	F	22	68.18	31.82
chr21.45883826	chr21	45883826	F	22	81.82	18.18
chr21.45883834	chr21	45883834	F	23	69.57	30.43
chr21.45883846	chr21	45883846	F	24	37.50	62.50
chr21.45883864	chr21	45883864	F	24	70.83	29.17
chr21.45883872	chr21	45883872	F	22	77.27	22.73
chr21.45883890	chr21	45883890	F	12	75.00	25.00
chr21.45883803	chr21	45883803	R	11	27.27	72.73
chr21.45883811	chr21	45883811	R	17	0.00	100.00
chr21.45883813	chr21	45883813	R	16	75.00	25.00
chr21.45883827	chr21	45883827	R	16	68.75	31.25
chr21.45883835	chr21	45883835	R	17	58.82	41.18
chr21.45883847	chr21	45883847	R	17	64.71	35.29
chr21.45883865	chr21	45883865	R	18	55.56	44.44
chr21.45883873	chr21	45883873	R	13	61.54	38.46
chr21.45887252	chr21	45887252	F	31	67.74	32.26
chr21.45887257	chr21	45887257	F	29	0.00	100.00
chr21.45887282	chr21	45887282	F	32	87.50	12.50
chr21.45887295	chr21	45887295	F	30	0.00	100.00
