chrBase	chr	base	strand	coverage	freqC	freqT
chr21.45741683	chr21	45741683	R	28	92.86	7.14
chr21.45741688	chr21	45741688	R	29	86.21	13.79
chr21.45741693	chr21	45741693	R	39	74.36	25.64
chr21.45741720	chr21	45741720	R	20	100.00	0.00
chr21.45741729	chr21	45741729	R	21	100.00	0.00
chr21.45741738	chr21	45741738	R	21	76.19	23.81
chr21.45741767	chr21	45741767	R	23	0.00	100.00
chr21.45741835	chr21	45741835	R	27	33.33	66.67
chr21.45741868	chr21	45741868	R	34	88.24	11.76
chr21.45741870	chr21	45741870	R	33	100.00	0.00
chr21.45741875	chr21	45741875	R	31	100.00	0.00
chr21.45741886	chr21	45741886	R	65	30.77	69.23
chr21.45741915	chr21	45741915	R	68	94.12	5.88
chr21.45741941	chr21	45741941	R	68	77.94	22.06
chr21.45742059	chr21	45742059	R	21	100.00	0.00
chr21.45742103	chr21	45742103	R	36	100.00	0.00
chr21.45742131	chr21	45742131	R	33	36.36	63.64
chr21.45742159	chr21	45742159	R	21	100.00	0.00
chr21.45742178	chr21	45742178	R	21	100.00	0.00
chr21.45742633	chr21	45742633	F	10	100.00	0.00
chr21.45742671	chr21	45742671	F	10	80.00	20.00
chr21.45742709	chr21	45742709	F	10	100.00	0.00
chr21.45742719	chr21	45742719	F	53	83.02	16.98
chr21.45742731	chr21	45742731	F	48	100.00	0.00
chr21.45742747	chr21	45742747	F	45	100.00	0.00
chr21.45742754	chr21	45742754	F	48	100.00	0.00
chr21.45742797	chr21	45742797	F	48	95.83	4.17
chr21.45742799	chr21	45742799	F	46	100.00	0.00
chr21.45742805	chr21	45742805	F	24	0.00	100.00
chr21.45742665	chr21	45742665	R	16	100.00	0.00
chr21.45742672	chr21	45742672	R	16	100.00	0.00
chr21.45742695	chr21	45742695	R	18	100.00	0.00
chr21.45742710	chr21	45742710	R	17	100.00	0.00
chr21.45742720	chr21	45742720	R	62	29.03	70.97
chr21.45742732	chr21	45742732	R	99	100.00	0.00
chr21.45742748	chr21	45742748	R	91	97.80	2.20
chr21.45742755	chr21	45742755	R	90	100.00	0.00
chr21.45742798	chr21	45742798	R	97	100.00	0.00
chr21.45742800	chr21	45742800	R	90	100.00	0.00
chr21.45742806	chr21	45742806	R	92	77.17	22.83
chr21.45743864	chr21	45743864	F	12	50.00	50.00
chr21.45743865	chr21	45743865	R	10	100.00	0.00
chr21.45745252	chr21	45745252	F	18	83.33	16.67
chr21.45745263	chr21	45745263	F	28	92.86	7.14
chr21.45745269	chr21	45745269	F	31	0.00	100.00
chr21.45745295	chr21	45745295	F	32	93.75	6.25
chr21.45745264	chr21	45745264	R	26	92.31	7.69
chr21.45745270	chr21	45745270	R	26	73.08	26.92
chr21.45745296	chr21	45745296	R	25	76.00	24.00
chr21.45745354	chr21	45745354	R	13	84.62	15.38
chr21.45747981	chr21	45747981	F	18	100.00	0.00
chr21.45748005	chr21	45748005	F	18	100.00	0.00
chr21.45748006	chr21	45748006	R	21	0.00	100.00
chr21.45748112	chr21	45748112	R	21	52.38	47.62
chr21.45748571	chr21	45748571	F	43	90.70	9.30
chr21.45748580	chr21	45748580	F	47	100.00	0.00
chr21.45748629	chr21	45748629	F	23	0.00	100.00
chr21.45748572	chr21	45748572	R	22	0.00	100.00
chr21.45748581	chr21	45748581	R	46	91.30	8.70
chr21.45748630	chr21	45748630	R	45	100.00	0.00
chr21.45749422	chr21	45749422	F	25	100.00	0.00
chr21.45749434	chr21	45749434	F	48	100.00	0.00
chr21.45749509	chr21	45749509	F	49	100.00	0.00
chr21.45749435	chr21	45749435	R	29	0.00	100.00
chr21.45749510	chr21	45749510	R	26	80.77	19.23
chr21.45749525	chr21	45749525	R	16	93.75	6.25
chr21.45749912	chr21	45749912	F	17	88.24	11.76
chr21.45749946	chr21	45749946	F	18	100.00	0.00
chr21.45749950	chr21	45749950	F	18	0.00	100.00
chr21.45750020	chr21	45750020	F	11	100.00	0.00
chr21.45750036	chr21	45750036	F	18	100.00	0.00
chr21.45750048	chr21	45750048	F	21	0.00	100.00
chr21.45750062	chr21	45750062	F	18	83.33	16.67
chr21.45750065	chr21	45750065	F	20	0.00	100.00
chr21.45750078	chr21	45750078	F	19	94.74	5.26
chr21.45750086	chr21	45750086	F	20	100.00	0.00
chr21.45750089	chr21	45750089	F	21	90.48	9.52
chr21.45750112	chr21	45750112	F	20	75.00	25.00
chr21.45750127	chr21	45750127	F	20	95.00	5.00
chr21.45750149	chr21	45750149	F	33	100.00	0.00
chr21.45750178	chr21	45750178	F	36	72.22	27.78
chr21.45750206	chr21	45750206	F	42	85.71	14.29
chr21.45750227	chr21	45750227	F	19	73.68	26.32
chr21.45749913	chr21	45749913	R	12	0.00	100.00
chr21.45749947	chr21	45749947	R	24	66.67	33.33
chr21.45749951	chr21	45749951	R	23	100.00	0.00
chr21.45749964	chr21	45749964	R	24	100.00	0.00
chr21.45750037	chr21	45750037	R	12	100.00	0.00
chr21.45750049	chr21	45750049	R	14	0.00	100.00
chr21.45750063	chr21	45750063	R	16	87.50	12.50
chr21.45750066	chr21	45750066	R	16	75.00	25.00
chr21.45750079	chr21	45750079	R	13	100.00	0.00
chr21.45750087	chr21	45750087	R	15	0.00	100.00
chr21.45750090	chr21	45750090	R	14	85.71	14.29
chr21.45750113	chr21	45750113	R	12	0.00	100.00
chr21.45750150	chr21	45750150	R	51	92.16	7.84
chr21.45750179	chr21	45750179	R	53	73.58	26.42
chr21.45750207	chr21	45750207	R	53	81.13	18.87
chr21.45750228	chr21	45750228	R	27	88.89	11.11
chr21.45750243	chr21	45750243	R	29	0.00	100.00
chr21.45750761	chr21	45750761	F	25	92.00	8.00
chr21.45750769	chr21	45750769	F	27	92.59	7.41
chr21.45750782	chr21	45750782	F	25	0.00	100.00
chr21.45750795	chr21	45750795	F	27	92.59	7.41
chr21.45750798	chr21	45750798	F	23	100.00	0.00
chr21.45750821	chr21	45750821	F	26	0.00	100.00
chr21.45750841	chr21	45750841	F	25	88.00	12.00
chr21.45750849	chr21	45750849	F	16	50.00	50.00
chr21.45750926	chr21	45750926	F	17	88.24	11.76
chr21.45750762	chr21	45750762	R	18	5.56	94.44
chr21.45750770	chr21	45750770	R	35	77.14	22.86
chr21.45750783	chr21	45750783	R	38	44.74	55.26
chr21.45750796	chr21	45750796	R	36	94.44	5.56
chr21.45750799	chr21	45750799	R	38	86.84	13.16
chr21.45750822	chr21	45750822	R	34	82.35	17.65
chr21.45750842	chr21	45750842	R	36	0.00	100.00
chr21.45750850	chr21	45750850	R	38	0.00	100.00
chr21.45751145	chr21	45751145	F	11	72.73	27.27
chr21.45751177	chr21	45751177	F	11	90.91	9.09
chr21.45751204	chr21	45751204	F	18	100.00	0.00
chr21.45751253	chr21	45751253	F	11	0.00	100.00
chr21.45751257	chr21	45751257	F	11	81.82	18.18
chr21.45751286	chr21	45751286	F	11	100.00	0.00
chr21.45751205	chr21	45751205	R	14	100.00	0.00
chr21.45751604	chr21	45751604	F	28	92.86	7.14
chr21.45751635	chr21	45751635	F	27	0.00	100.00
chr21.45751644	chr21	45751644	F	26	100.00	0.00
chr21.45751665	chr21	45751665	F	51	74.51	25.49
chr21.45751698	chr21	45751698	F	48	89.58	10.42
chr21.45751707	chr21	45751707	F	27	0.00	100.00
chr21.45751725	chr21	45751725	F	25	92.00	8.00
chr21.45751739	chr21	45751739	F	27	81.48	18.52
chr21.45751749	chr21	45751749	F	27	0.00	100.00
chr21.45751636	chr21	45751636	R	20	0.00	100.00
chr21.45751645	chr21	45751645	R	20	95.00	5.00
chr21.45751666	chr21	45751666	R	37	94.59	5.41
chr21.45751699	chr21	45751699	R	37	100.00	0.00
chr21.45751708	chr21	45751708	R	21	100.00	0.00
chr21.45751726	chr21	45751726	R	22	95.45	4.55
chr21.45751740	chr21	45751740	R	22	95.45	4.55
chr21.45751750	chr21	45751750	R	22	100.00	0.00
chr21.45751757	chr21	45751757	R	22	95.45	4.55
chr21.45752891	chr21	45752891	F	19	100.00	0.00
chr21.45752900	chr21	45752900	F	19	78.95	21.05
chr21.45752905	chr21	45752905	F	18	83.33	16.67
chr21.45752939	chr21	45752939	F	18	55.56	44.44
chr21.45752941	chr21	45752941	F	18	88.89	11.11
chr21.45752951	chr21	45752951	F	16	87.50	12.50
chr21.45752958	chr21	45752958	F	17	100.00	0.00
chr21.45752966	chr21	45752966	F	18	77.78	22.22
chr21.45752972	chr21	45752972	F	15	60.00	40.00
chr21.45752988	chr21	45752988	F	12	0.00	100.00
chr21.45753020	chr21	45753020	F	15	100.00	0.00
chr21.45753026	chr21	45753026	F	17	0.00	100.00
chr21.45753028	chr21	45753028	F	16	100.00	0.00
chr21.45753071	chr21	45753071	F	18	94.44	5.56
chr21.45753080	chr21	45753080	F	17	58.82	41.18
chr21.45753101	chr21	45753101	F	19	100.00	0.00
chr21.45752901	chr21	45752901	R	14	0.00	100.00
chr21.45752906	chr21	45752906	R	14	92.86	7.14
chr21.45752940	chr21	45752940	R	14	100.00	0.00
chr21.45752942	chr21	45752942	R	13	100.00	0.00
chr21.45752952	chr21	45752952	R	11	90.91	9.09
chr21.45752959	chr21	45752959	R	12	91.67	8.33
chr21.45752967	chr21	45752967	R	15	93.33	6.67
chr21.45752973	chr21	45752973	R	12	91.67	8.33
chr21.45753021	chr21	45753021	R	13	100.00	0.00
chr21.45753027	chr21	45753027	R	13	84.62	15.38
chr21.45753029	chr21	45753029	R	14	0.00	100.00
chr21.45753072	chr21	45753072	R	15	100.00	0.00
chr21.45753081	chr21	45753081	R	15	100.00	0.00
chr21.45753102	chr21	45753102	R	14	92.86	7.14
chr21.45753111	chr21	45753111	R	15	86.67	13.33
chr21.45753806	chr21	45753806	F	20	70.00	30.00
chr21.45753813	chr21	45753813	F	23	0.00	100.00
chr21.45753826	chr21	45753826	F	23	65.22	34.78
chr21.45753855	chr21	45753855	F	22	86.36	13.64
chr21.45753891	chr21	45753891	F	41	78.05	21.95
chr21.45753931	chr21	45753931	F	23	82.61	17.39
chr21.45753814	chr21	45753814	R	23	78.26	21.74
chr21.45753827	chr21	45753827	R	22	86.36	13.64
chr21.45753856	chr21	45753856	R	23	82.61	17.39
chr21.45753892	chr21	45753892	R	44	93.18	6.82
chr21.45753932	chr21	45753932	R	23	0.00	100.00
chr21.45753959	chr21	45753959	R	22	72.73	27.27
chr21.45755596	chr21	45755596	F	11	0.00	100.00
chr21.45755520	chr21	45755520	R	18	44.44	55.56
chr21.45755582	chr21	45755582	R	17	0.00	100.00
chr21.45758574	chr21	45758574	F	10	0.00	100.00
chr21.45758596	chr21	45758596	F	15	0.00	100.00
chr21.45758598	chr21	45758598	F	15	0.00	100.00
chr21.45758607	chr21	45758607	F	15	73.33	26.67
chr21.45758610	chr21	45758610	F	15	0.00	100.00
chr21.45758616	chr21	45758616	F	14	0.00	100.00
chr21.45758643	chr21	45758643	F	16	50.00	50.00
chr21.45758649	chr21	45758649	F	16	87.50	12.50
chr21.45758654	chr21	45758654	F	15	0.00	100.00
chr21.45758659	chr21	45758659	F	16	25.00	75.00
chr21.45758575	chr21	45758575	R	10	0.00	100.00
chr21.45758597	chr21	45758597	R	21	61.90	38.10
chr21.45758599	chr21	45758599	R	21	0.00	100.00
chr21.45758608	chr21	45758608	R	20	85.00	15.00
chr21.45758611	chr21	45758611	R	21	0.00	100.00
chr21.45758617	chr21	45758617	R	19	0.00	100.00
chr21.45758644	chr21	45758644	R	22	54.55	45.45
chr21.45758650	chr21	45758650	R	22	0.00	100.00
chr21.45758655	chr21	45758655	R	21	0.00	100.00
chr21.45758660	chr21	45758660	R	20	0.00	100.00
chr21.45758665	chr21	45758665	R	20	0.00	100.00
chr21.45759046	chr21	45759046	F	18	66.67	33.33
chr21.45759064	chr21	45759064	F	11	0.00	100.00
chr21.45759066	chr21	45759066	F	14	0.00	100.00
chr21.45759080	chr21	45759080	F	13	69.23	30.77
chr21.45759084	chr21	45759084	F	14	0.00	100.00
chr21.45759094	chr21	45759094	F	13	53.85	46.15
chr21.45759125	chr21	45759125	F	27	0.00	100.00
chr21.45759129	chr21	45759129	F	27	0.00	100.00
chr21.45759136	chr21	45759136	F	27	0.00	100.00
chr21.45759142	chr21	45759142	F	26	65.38	34.62
chr21.45759144	chr21	45759144	F	27	0.00	100.00
chr21.45759147	chr21	45759147	F	27	0.00	100.00
chr21.45759149	chr21	45759149	F	27	0.00	100.00
chr21.45759163	chr21	45759163	F	27	0.00	100.00
chr21.45759170	chr21	45759170	F	26	84.62	15.38
chr21.45759172	chr21	45759172	F	27	0.00	100.00
chr21.45759175	chr21	45759175	F	27	66.67	33.33
chr21.45759184	chr21	45759184	F	27	33.33	66.67
chr21.45759196	chr21	45759196	F	25	0.00	100.00
chr21.45759203	chr21	45759203	F	23	82.61	17.39
chr21.45759208	chr21	45759208	F	23	60.87	39.13
chr21.45759220	chr21	45759220	F	20	0.00	100.00
chr21.45759236	chr21	45759236	F	19	0.00	100.00
chr21.45759245	chr21	45759245	F	20	0.00	100.00
chr21.45759253	chr21	45759253	F	21	57.14	42.86
chr21.45759256	chr21	45759256	F	25	60.00	40.00
chr21.45759264	chr21	45759264	F	23	0.00	100.00
chr21.45759287	chr21	45759287	F	24	50.00	50.00
chr21.45759289	chr21	45759289	F	24	0.00	100.00
chr21.45759299	chr21	45759299	F	25	52.00	48.00
chr21.45759312	chr21	45759312	F	26	65.38	34.62
chr21.45759314	chr21	45759314	F	27	0.00	100.00
chr21.45759323	chr21	45759323	F	26	0.00	100.00
chr21.45759325	chr21	45759325	F	27	81.48	18.52
chr21.45759047	chr21	45759047	R	15	0.00	100.00
chr21.45759065	chr21	45759065	R	26	0.00	100.00
chr21.45759067	chr21	45759067	R	26	69.23	30.77
chr21.45759081	chr21	45759081	R	24	0.00	100.00
chr21.45759085	chr21	45759085	R	25	0.00	100.00
chr21.45759095	chr21	45759095	R	25	60.00	40.00
chr21.45759099	chr21	45759099	R	24	0.00	100.00
chr21.45759130	chr21	45759130	R	18	0.00	100.00
chr21.45759137	chr21	45759137	R	20	5.00	95.00
chr21.45759143	chr21	45759143	R	19	0.00	100.00
chr21.45759145	chr21	45759145	R	20	0.00	100.00
chr21.45759148	chr21	45759148	R	19	0.00	100.00
chr21.45759150	chr21	45759150	R	20	0.00	100.00
chr21.45759164	chr21	45759164	R	19	63.16	36.84
chr21.45759171	chr21	45759171	R	19	57.89	42.11
chr21.45759173	chr21	45759173	R	17	0.00	100.00
chr21.45759176	chr21	45759176	R	18	0.00	100.00
chr21.45759185	chr21	45759185	R	18	72.22	27.78
chr21.45759197	chr21	45759197	R	18	55.56	44.44
chr21.45759204	chr21	45759204	R	18	0.00	100.00
chr21.45759209	chr21	45759209	R	17	0.00	100.00
chr21.45759221	chr21	45759221	R	13	84.62	15.38
chr21.45759237	chr21	45759237	R	11	0.00	100.00
chr21.45759246	chr21	45759246	R	17	76.47	23.53
chr21.45759254	chr21	45759254	R	19	0.00	100.00
chr21.45759257	chr21	45759257	R	19	57.89	42.11
chr21.45759265	chr21	45759265	R	16	56.25	43.75
chr21.45759288	chr21	45759288	R	20	0.00	100.00
chr21.45759290	chr21	45759290	R	19	0.00	100.00
chr21.45759300	chr21	45759300	R	20	55.00	45.00
chr21.45759313	chr21	45759313	R	20	0.00	100.00
chr21.45759315	chr21	45759315	R	20	35.00	65.00
chr21.45759324	chr21	45759324	R	19	73.68	26.32
chr21.45759326	chr21	45759326	R	19	0.00	100.00
chr21.45759332	chr21	45759332	R	20	0.00	100.00
chr21.45762023	chr21	45762023	F	12	0.00	100.00
chr21.45762070	chr21	45762070	F	11	63.64	36.36
chr21.45768374	chr21	45768374	F	70	0.00	100.00
chr21.45768386	chr21	45768386	F	69	0.00	100.00
chr21.45768397	chr21	45768397	F	68	0.00	100.00
chr21.45768423	chr21	45768423	F	72	59.72	40.28
chr21.45768434	chr21	45768434	F	69	53.62	46.38
chr21.45768445	chr21	45768445	F	41	0.00	100.00
chr21.45768375	chr21	45768375	R	30	0.00	100.00
chr21.45768387	chr21	45768387	R	64	68.75	31.25
chr21.45768398	chr21	45768398	R	62	45.16	54.84
chr21.45768424	chr21	45768424	R	62	62.90	37.10
chr21.45768435	chr21	45768435	R	61	0.00	100.00
chr21.45768446	chr21	45768446	R	65	0.00	100.00
chr21.45768514	chr21	45768514	R	12	83.33	16.67
chr21.45768820	chr21	45768820	F	22	40.91	59.09
chr21.45768824	chr21	45768824	F	25	48.00	52.00
chr21.45768836	chr21	45768836	F	22	59.09	40.91
chr21.45768848	chr21	45768848	F	26	76.92	23.08
chr21.45768856	chr21	45768856	F	25	0.00	100.00
chr21.45768895	chr21	45768895	F	16	0.00	100.00
chr21.45768825	chr21	45768825	R	22	59.09	40.91
chr21.45768837	chr21	45768837	R	21	0.00	100.00
chr21.45768849	chr21	45768849	R	22	0.00	100.00
chr21.45768857	chr21	45768857	R	23	0.00	100.00
chr21.45768896	chr21	45768896	R	22	0.00	100.00
chr21.45769834	chr21	45769834	F	29	0.00	100.00
chr21.45769851	chr21	45769851	F	33	69.70	30.30
chr21.45769867	chr21	45769867	F	31	74.19	25.81
chr21.45769881	chr21	45769881	F	33	0.00	100.00
chr21.45769883	chr21	45769883	F	33	0.00	100.00
chr21.45769885	chr21	45769885	F	32	71.88	28.12
chr21.45769893	chr21	45769893	F	20	5.00	95.00
chr21.45770009	chr21	45770009	F	46	78.26	21.74
chr21.45770021	chr21	45770021	F	45	0.00	100.00
chr21.45770028	chr21	45770028	F	46	73.91	26.09
chr21.45770033	chr21	45770033	F	46	43.48	56.52
chr21.45770037	chr21	45770037	F	43	0.00	100.00
chr21.45770051	chr21	45770051	F	21	0.00	100.00
chr21.45769852	chr21	45769852	R	20	70.00	30.00
chr21.45769868	chr21	45769868	R	20	50.00	50.00
chr21.45769882	chr21	45769882	R	20	50.00	50.00
chr21.45769884	chr21	45769884	R	19	0.00	100.00
chr21.45769886	chr21	45769886	R	20	0.00	100.00
chr21.45769894	chr21	45769894	R	20	0.00	100.00
chr21.45770010	chr21	45770010	R	15	20.00	80.00
chr21.45770022	chr21	45770022	R	22	72.73	27.27
chr21.45770029	chr21	45770029	R	24	83.33	16.67
chr21.45770034	chr21	45770034	R	24	58.33	41.67
chr21.45770038	chr21	45770038	R	22	50.00	50.00
chr21.45770052	chr21	45770052	R	23	0.00	100.00
chr21.45770223	chr21	45770223	F	10	60.00	40.00
chr21.45770258	chr21	45770258	F	10	100.00	0.00
chr21.45770265	chr21	45770265	F	10	60.00	40.00
chr21.45770273	chr21	45770273	F	10	0.00	100.00
chr21.45770298	chr21	45770298	F	10	0.00	100.00
chr21.45770600	chr21	45770600	F	71	0.00	100.00
chr21.45770610	chr21	45770610	F	67	0.00	100.00
chr21.45770615	chr21	45770615	F	63	0.00	100.00
chr21.45770617	chr21	45770617	F	67	62.69	37.31
chr21.45770638	chr21	45770638	F	69	2.90	97.10
chr21.45770646	chr21	45770646	F	70	77.14	22.86
chr21.45770648	chr21	45770648	F	68	88.24	11.76
chr21.45770653	chr21	45770653	F	67	44.78	55.22
chr21.45770667	chr21	45770667	F	45	0.00	100.00
chr21.45770673	chr21	45770673	F	15	60.00	40.00
chr21.45770684	chr21	45770684	F	14	0.00	100.00
chr21.45770689	chr21	45770689	F	15	53.33	46.67
chr21.45770697	chr21	45770697	F	16	0.00	100.00
chr21.45770705	chr21	45770705	F	16	0.00	100.00
chr21.45770734	chr21	45770734	F	12	0.00	100.00
chr21.45770753	chr21	45770753	F	12	0.00	100.00
chr21.45770759	chr21	45770759	F	12	50.00	50.00
chr21.45770771	chr21	45770771	F	10	50.00	50.00
chr21.45770775	chr21	45770775	F	11	0.00	100.00
chr21.45770246	chr21	45770246	R	16	50.00	50.00
chr21.45770259	chr21	45770259	R	16	0.00	100.00
chr21.45770261	chr21	45770261	R	18	66.67	33.33
chr21.45770266	chr21	45770266	R	16	0.00	100.00
chr21.45770274	chr21	45770274	R	17	64.71	35.29
chr21.45770280	chr21	45770280	R	17	0.00	100.00
chr21.45770292	chr21	45770292	R	17	0.00	100.00
chr21.45770299	chr21	45770299	R	18	33.33	66.67
chr21.45770306	chr21	45770306	R	13	0.00	100.00
chr21.45770311	chr21	45770311	R	18	0.00	100.00
chr21.45770315	chr21	45770315	R	17	35.29	64.71
chr21.45770601	chr21	45770601	R	44	13.64	86.36
chr21.45770611	chr21	45770611	R	83	68.67	31.33
chr21.45770616	chr21	45770616	R	87	0.00	100.00
chr21.45770618	chr21	45770618	R	88	0.00	100.00
chr21.45770639	chr21	45770639	R	78	0.00	100.00
chr21.45770647	chr21	45770647	R	86	0.00	100.00
chr21.45770649	chr21	45770649	R	82	0.00	100.00
chr21.45770654	chr21	45770654	R	84	2.38	97.62
chr21.45770668	chr21	45770668	R	89	0.00	100.00
chr21.45770674	chr21	45770674	R	12	0.00	100.00
chr21.45770685	chr21	45770685	R	12	33.33	66.67
chr21.45770690	chr21	45770690	R	12	0.00	100.00
chr21.45770698	chr21	45770698	R	12	0.00	100.00
chr21.45770706	chr21	45770706	R	12	0.00	100.00
chr21.45770716	chr21	45770716	R	11	0.00	100.00
chr21.45770754	chr21	45770754	R	12	0.00	100.00
chr21.45770760	chr21	45770760	R	12	0.00	100.00
chr21.45770772	chr21	45770772	R	12	100.00	0.00
chr21.45770776	chr21	45770776	R	12	50.00	50.00
chr21.45770779	chr21	45770779	R	11	54.55	45.45
chr21.45771010	chr21	45771010	F	10	90.00	10.00
chr21.45771047	chr21	45771047	F	10	60.00	40.00
chr21.45771071	chr21	45771071	F	10	70.00	30.00
chr21.45771092	chr21	45771092	F	18	33.33	66.67
chr21.45771094	chr21	45771094	F	18	0.00	100.00
chr21.45771102	chr21	45771102	F	17	70.59	29.41
chr21.45771118	chr21	45771118	F	10	0.00	100.00
chr21.45771148	chr21	45771148	F	10	60.00	40.00
chr21.45771167	chr21	45771167	F	10	0.00	100.00
chr21.45771176	chr21	45771176	F	36	66.67	33.33
chr21.45771271	chr21	45771271	F	16	0.00	100.00
chr21.45771093	chr21	45771093	R	16	0.00	100.00
chr21.45771095	chr21	45771095	R	15	86.67	13.33
chr21.45771103	chr21	45771103	R	13	0.00	100.00
chr21.45771177	chr21	45771177	R	33	15.15	84.85
chr21.45771272	chr21	45771272	R	50	0.00	100.00
chr21.45772047	chr21	45772047	F	47	0.00	100.00
chr21.45772061	chr21	45772061	F	48	66.67	33.33
chr21.45772101	chr21	45772101	F	51	62.75	37.25
chr21.45772138	chr21	45772138	F	23	0.00	100.00
chr21.45772048	chr21	45772048	R	34	0.00	100.00
chr21.45772062	chr21	45772062	R	77	0.00	100.00
chr21.45772102	chr21	45772102	R	80	0.00	100.00
chr21.45772139	chr21	45772139	R	72	79.17	20.83
chr21.45773335	chr21	45773335	F	47	0.00	100.00
chr21.45773400	chr21	45773400	F	23	0.00	100.00
chr21.45773336	chr21	45773336	R	15	0.00	100.00
chr21.45773401	chr21	45773401	R	36	61.11	38.89
chr21.45778338	chr21	45778338	F	15	0.00	100.00
chr21.45778352	chr21	45778352	F	16	50.00	50.00
chr21.45778358	chr21	45778358	F	15	53.33	46.67
chr21.45778371	chr21	45778371	F	15	40.00	60.00
chr21.45778378	chr21	45778378	F	16	87.50	12.50
chr21.45778382	chr21	45778382	F	16	0.00	100.00
chr21.45778353	chr21	45778353	R	14	0.00	100.00
chr21.45778359	chr21	45778359	R	13	0.00	100.00
chr21.45778372	chr21	45778372	R	14	42.86	57.14
chr21.45778379	chr21	45778379	R	13	15.38	84.62
chr21.45778383	chr21	45778383	R	14	0.00	100.00
chr21.45778392	chr21	45778392	R	13	61.54	38.46
chr21.45785561	chr21	45785561	F	26	84.62	15.38
chr21.45785592	chr21	45785592	F	26	61.54	38.46
chr21.45785602	chr21	45785602	F	18	11.11	88.89
chr21.45785691	chr21	45785691	F	12	16.67	83.33
chr21.45785765	chr21	45785765	F	12	33.33	66.67
chr21.45785562	chr21	45785562	R	14	0.00	100.00
chr21.45785593	chr21	45785593	R	26	92.31	7.69
chr21.45785603	chr21	45785603	R	30	0.00	100.00
chr21.45785692	chr21	45785692	R	10	0.00	100.00
chr21.45786520	chr21	45786520	F	15	0.00	100.00
chr21.45786532	chr21	45786532	F	16	81.25	18.75
chr21.45786542	chr21	45786542	F	16	81.25	18.75
chr21.45786546	chr21	45786546	F	16	0.00	100.00
chr21.45786578	chr21	45786578	F	16	56.25	43.75
chr21.45786615	chr21	45786615	F	11	0.00	100.00
chr21.45786643	chr21	45786643	F	15	46.67	53.33
chr21.45786659	chr21	45786659	F	16	0.00	100.00
chr21.45786669	chr21	45786669	F	16	62.50	37.50
chr21.45786708	chr21	45786708	F	15	73.33	26.67
chr21.45786728	chr21	45786728	F	16	0.00	100.00
chr21.45786533	chr21	45786533	R	25	0.00	100.00
chr21.45786543	chr21	45786543	R	24	0.00	100.00
chr21.45786547	chr21	45786547	R	24	54.17	45.83
chr21.45786579	chr21	45786579	R	24	0.00	100.00
chr21.45786616	chr21	45786616	R	20	0.00	100.00
chr21.45786640	chr21	45786640	R	16	0.00	100.00
chr21.45786644	chr21	45786644	R	23	0.00	100.00
chr21.45786660	chr21	45786660	R	24	75.00	25.00
chr21.45786670	chr21	45786670	R	23	0.00	100.00
chr21.45786709	chr21	45786709	R	25	0.00	100.00
chr21.45786729	chr21	45786729	R	25	4.00	96.00
chr21.45786736	chr21	45786736	R	24	0.00	100.00
chr21.45789875	chr21	45789875	F	38	57.89	42.11
chr21.45789904	chr21	45789904	F	39	61.54	38.46
chr21.45789913	chr21	45789913	F	41	0.00	100.00
chr21.45789944	chr21	45789944	F	20	0.00	100.00
